concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,output_token_count_avg,output_token_count_min,output_token_count_max,output_token_count_p50,output_token_count_p90,output_token_count_p95,output_token_count_p99,output_token_count_std,benchmark_duration_avg,end_time,error_isl_avg,error_isl_max,error_isl_min,error_isl_p50,error_isl_p90,error_isl_p95,error_isl_p99,error_isl_std,error_request_count_avg,error_summary_count,input_config_cli_command,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,inter_chunk_latency_avg,inter_chunk_latency_max,inter_chunk_latency_min,inter_chunk_latency_p50,inter_chunk_latency_p90,inter_chunk_latency_p95,inter_chunk_latency_p99,inter_chunk_latency_std,max_response_timestamp_avg,min_request_timestamp_avg,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,start_time,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std,total_error_isl_avg,total_isl_avg,total_osl_avg,total_output_tokens_avg,was_cancelled
240,4a,5000.029166666666,99.99166666666666,2014.7733572999998,137.24759799999998,5806.792321,1250.2795075,4875.047778500002,5445.24536545,5804.9558636599995,1772.8881615384644,44.198893910899464,16.21746906060606,107.65847934343434,40.361932641414136,75.00013055623245,85.16450547929286,99.87945258414138,20.839724396602257,6390.0591740562495,1807.0344289999998,10920.920227999999,6471.937949499999,10796.2598778,10802.3553982,10808.58378511,2848.828386747316,35.73517868267379,3573.2200751116898,28.16259636133987,9.288632034360848,61.66190274591646,24.776723417378875,50.00074742653084,53.34990070149321,61.42741731015075,13.229403751820422,99.99166666666666,98.0,102.0,100.0,100.0,100.0,100.0,0.15789412767913683,13.432142155000001,2025-11-13T23:18:42.741169,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 240 --output-tokens-mean 100 --request-count 480 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c240""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.1682735042192389,44.19945684611175,5689.662238,0.006653999999999999,19.414078,22.557627399999998,23.8834797,1017.3041736,232.22008988309457,1.76310472273642e+18,1.7631047093042778e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.15789412767913683,480.0,2025-11-13T23:18:29.287524,1372.1010383624998,5689.662238,0.011295,732.448041,4069.6417565999996,4730.825416699997,5419.923440929999,1536.7631192895167,,2400014.0,47996.0,47996.0,False
250,4a,5000.024,99.986,2068.045266106,42.316278,6421.974722,1116.7188744999999,5336.896174199999,5623.377307,6030.428507629999,1907.7399188944996,44.35088849619765,13.823436838383838,113.92154527272726,38.260895868686866,77.87530783232326,89.48491375505048,105.8011301592929,22.89018471361236,6458.023611132,1665.281258,11429.510438,6599.768567499999,11404.807132299999,11413.324685149999,11421.37563906,3164.284275423972,36.151713601358026,3614.6652361453835,29.54225963842624,8.7779708184787,72.34090998435919,26.136345725233838,50.84682430291087,62.165685146682634,72.29191024548338,15.816795173334688,99.986,99.0,101.0,100.0,100.0,100.0,100.0,0.1334316304329674,13.830603039000001,2025-11-13T23:19:09.843669,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 250 --output-tokens-mean 100 --request-count 500 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c250""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.15304901175767197,44.34500732379086,6360.990903999999,0.006552,19.428762,24.0216034,30.350737549999973,1088.69737057,245.60968188048648,1.7631047498418025e+18,1.7631047360111995e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.1334316304329674,500.0,2025-11-13T23:18:55.991758,1477.443906692,6360.990903999999,0.013352999999999999,740.7108529999999,4388.3633473,5094.9997546,5905.561368289998,1674.8301411785544,,2500012.0,49993.0,49993.0,False
260,4a,5000.053846153846,99.99230769230769,2127.9841085923076,45.811952999999995,6407.93156,1210.5041449999999,5426.2312132,5845.67846425,6238.515374819999,1884.256432201825,46.664613910919435,16.681626828282827,111.22580448484848,42.06874032131313,79.17739211010102,90.70552190757566,104.85590420100998,21.750579003131467,6747.417595098076,2321.8199099999997,11160.069588,6857.245806,11141.8063132,11147.390784899999,11153.65663495,2959.7608771482624,36.90118599364357,3689.834744087483,26.44239342632915,8.990719416520138,59.946191717018394,23.770623663662292,47.212061429408436,51.62563456727891,58.73806742887618,12.174436819035707,99.99230769230769,99.0,101.0,100.0,100.0,100.0,100.0,0.13846153846153847,14.091688004000002,2025-11-13T23:19:37.209570,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 260 --output-tokens-mean 100 --request-count 520 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c260""",5002.0,5000.0,5000.0,5000.0,5000.0,5002.0,0.2790516484187239,49.557579026283754,6302.75507,0.006728,20.150636,21.908921,29.358309,789.0663693,272.41878689539016,1.7631047772054223e+18,1.7631047631137344e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.13846153846153847,520.0,2025-11-13T23:19:23.095248,1668.0201724134613,6302.75507,12.941168,991.9820265,4603.351880800002,5369.544204899999,5909.57604474,1722.969199973908,,2600028.0,51996.0,51996.0,False
270,4a,5000.035185185186,99.99444444444444,2395.107141496296,132.776342,6742.3495299999995,1596.042676,5627.3551016,6045.2500751,6552.003649079999,1890.6016900700272,47.110976172628575,19.551218484848484,109.29975235353535,43.785032252525255,80.19971077070707,92.61351057878785,105.30841169010101,21.728717000587228,7058.825579361111,2959.050522,11011.423621,6980.0209975,10988.299853999999,10998.444420049998,11005.59185095,2876.357694256344,37.041815413441235,3703.9757534807154,25.977549967371278,9.14915156226019,51.147707278447385,22.838854936670167,42.90003937563535,48.54790526582856,51.10084639106133,11.482662664492953,99.99444444444444,99.0,101.0,100.0,100.0,100.0,100.0,0.14261664058881593,14.578119187,2025-11-13T23:20:05.219704,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 270 --output-tokens-mean 100 --request-count 540 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c270""",5002.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.2122694020337847,47.1135547657238,6622.985726,0.006725999999999999,21.917579,23.9359657,28.661675499999998,1040.10309303,269.6988558459069,1.7631048052171653e+18,1.7631047906390461e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.14261664058881593,540.0,2025-11-13T23:19:50.620356,1682.601299411111,6622.985726,0.008152,1073.5761635,4585.5976308,5355.22742905,6081.604805510001,1687.5142301010892,,2700019.0,53997.0,53997.0,False
280,4a,5000.041071428572,99.98928571428571,2225.037099589286,42.275589,6623.425926999999,1443.2809459999999,5435.3152538,6074.152952449996,6485.918448619999,1955.7469498255784,49.73068189929491,14.42069504040404,122.98423545454544,43.92294268686868,83.9792752151515,96.44715496818182,114.8852988681818,23.62284129062458,7147.873601635714,2169.360588,12341.035055,7439.2129325,12319.0764987,12328.81130235,12336.60894727,3248.1538591577164,37.134960564958,3713.0981819183185,25.253576772904392,8.131123442805778,69.3447851992009,22.76714488704078,42.99438618520563,50.338334487999745,61.81743322896901,12.572296560091253,99.98928571428571,98.0,101.0,100.0,100.0,100.0,100.0,0.14599238168549783,15.080129115,2025-11-13T23:20:33.625576,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 280 --output-tokens-mean 100 --request-count 560 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c280""",5002.0,5000.0,5000.0,5000.0,5000.0,5001.41,0.24660319899608368,49.73100337601471,6503.723376,0.006699,22.1212135,24.019774299999998,29.888626399999996,855.8222409499999,280.28833473939585,1.7631048336222979e+18,1.7631048185421686e+18,101.0,98.0,100.0,100.0,100.0,100.0,0.14599238168549783,560.0,2025-11-13T23:20:18.522577,1655.5831779357143,6503.723376,0.009042999999999999,953.9760144999999,4498.526290000001,5310.063379299998,6107.197367289999,1738.9016254549651,,2800023.0,55994.0,55994.0,False
290,4a,5000.0293103448275,99.99310344827586,2194.148649887931,46.206356,6786.965445,1058.4661784999998,5593.763366000001,6023.5100026499995,6460.9954664199995,2027.3449846790886,50.402328486431315,14.11175408080808,127.38996114141413,43.9880753989899,88.05681539090908,100.65156617878787,119.24099134343435,26.010784816215082,7183.563279234482,1754.090229,12768.449779999999,7721.939367999999,12737.563911399999,12752.1412209,12758.85660712,3558.6602419940273,36.790813388398064,3678.8276090923,26.594443913153373,7.849912120547013,70.86291287912927,22.733433799703555,47.99167797450384,66.37297115460295,67.65367685943372,15.614086194809879,99.99310344827586,98.0,101.0,100.0,100.0,100.0,100.0,0.16594771607608227,15.764805031000002,2025-11-13T23:21:02.753364,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 290 --output-tokens-mean 100 --request-count 580 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c290""",5002.0,5000.0,5000.0,5000.0,5000.0,5001.21,0.22167747672257546,50.399005294780466,6745.246416999999,0.006777,21.985568,28.103560000000005,33.791494,906.09056588,287.09844656251664,1.7631048627516972e+18,1.7631048469868923e+18,101.0,98.0,100.0,100.0,100.0,100.0,0.16594771607608227,580.0,2025-11-13T23:20:46.967164,1640.486879977586,6745.246416999999,0.09800299999999999,768.7604584999999,4528.1044368,5339.9528457999995,6165.36232871,1757.8472659360775,,2900017.0,57996.0,57996.0,False
300,4a,5000.026666666667,99.985,2643.8300093733333,133.778998,7008.542823,1993.6037434999998,6034.7052269,6608.352061449999,6915.583168699999,2018.6532594818098,48.5851405492341,19.552899454545454,120.6877197171717,43.52888368181818,81.70427522828282,89.93289152121211,112.61652092121211,21.657554153939262,7453.13209559,2602.108589,12111.787821,7778.330884499999,12090.5936608,12099.16646285,12106.686271999999,2774.5835107524576,38.3495452128328,3834.3792781050875,24.696476639822766,8.285847162772416,51.14331009192247,22.97325167653593,40.52892528927568,44.0356369208526,50.634989172725305,10.219823021024846,99.985,99.0,102.0,100.0,100.0,100.0,100.0,0.18648056198971516,15.645557116,2025-11-13T23:21:31.771780,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 300 --output-tokens-mean 100 --request-count 600 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c300""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.16110727964792762,50.812327241719345,6882.9464259999995,0.007157999999999999,22.580674,24.108807,24.885283599999998,659.20203312,294.83637546531946,1.7631048917658575e+18,1.7631048761203003e+18,102.0,99.0,100.0,100.0,100.0,100.0,0.18648056198971516,600.0,2025-11-13T23:21:16.099824,1992.8319007783334,6882.9464259999995,20.230817,1456.6839384999998,4994.222820700002,5793.88407845,6534.41749162,1814.1293354125812,,3000016.0,59991.0,59991.0,False
310,4a,5000.06935483871,99.99193548387096,2348.8865660274196,46.295680999999995,7732.570183999999,1050.6653509999999,6160.6157605,6638.9986389,7497.795697039998,2297.9029428769336,51.46237049580307,19.460885313131314,124.00698407070706,45.92454626767677,88.44120283535354,99.10832984898988,115.38662042767665,23.69447196074437,7443.345732035484,2275.382232,12417.400388,7602.251370499999,12395.9485412,12409.313962549999,12415.043918540001,3423.802422639962,39.24064562347154,3923.7481055276103,23.80049193807709,8.064061935655284,51.38512374487124,21.77484770938797,40.05651572714196,48.838559322631326,50.979662857447344,10.757170338238703,99.99193548387096,98.0,102.0,100.0,100.0,100.0,100.0,0.15533355067950183,15.799943914000002,2025-11-13T23:22:01.146439,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 310 --output-tokens-mean 100 --request-count 620 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c310""",5002.0,5000.0,5000.0,5000.0,5000.0,5002.0,0.3408190843879469,51.462537195727975,7719.599601999999,0.006691,22.872759499999997,27.758695,36.222503249999995,1099.7542545,287.8051906952802,1.7631049211443433e+18,1.7631049053443994e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.15533355067950183,620.0,2025-11-13T23:21:45.323393,1782.6129174274192,7719.599601999999,0.00817,910.8123395,5262.1383533,6147.8477404,7098.4222630999975,2004.0277482311324,,3100043.0,61995.0,61995.0,False
320,4a,5000.0453125,99.9953125,2432.1920245890624,55.099804999999996,7805.6051,1452.2761805,6083.862437399999,6610.403795549997,7512.036643730002,2211.2567984376883,50.19761148812072,16.0187328989899,130.45531754545453,44.59938078787878,87.9866988919192,99.79021962575756,122.29402788070706,25.14408608665062,7401.762926026562,1929.8962729999998,13203.797488,7267.943480999999,13175.4581057,13186.2458305,13193.043172479998,3547.503060169698,40.922363051871926,4092.0444816103873,25.737455837586474,7.665459858710396,62.426910187325575,22.421835965833317,49.8796019206922,57.83770112334793,62.33877932024744,13.710008184551084,99.9953125,98.0,102.0,100.0,100.0,100.0,100.0,0.18108154887715644,15.639370561000002,2025-11-13T23:22:30.165795,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 320 --output-tokens-mean 100 --request-count 640 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c320""",5002.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.22942161481375287,52.44843219801784,7561.232349999999,0.00646,22.779294,36.533221999999995,39.133711999999996,784.3369165999999,278.3074153051474,1.7631049501639985e+18,1.763104934524628e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.18108154887715644,640.0,2025-11-13T23:22:14.502162,1679.5182877625,7561.232349999999,13.191633999999999,850.5393755,4865.733512,5780.284251049995,6828.570387540001,1903.4230007305443,,3200029.0,63997.0,63997.0,False
330,4a,5000.086363636364,99.9939393939394,2794.330881569697,33.604755,7621.642499,2209.2408179999998,6355.764895600001,6801.168997299999,7231.509008469999,2160.0135883050607,50.91655925917059,20.308144888888886,129.2507158888889,46.59873783838383,86.01531277070707,96.14498613080806,119.75957194777772,22.841606036572035,7834.878806890909,2783.1213669999997,12947.511553,7912.191667,12914.079130799999,12930.306216549998,12939.90212318,2944.6252980028044,40.88712742386171,4088.4649416139055,23.55641953824995,7.73690105406964,49.24132684059812,21.45980870836255,38.77225494304498,42.175420417778135,46.61705343348944,9.761581118671089,99.9939393939394,99.0,101.0,100.0,100.0,100.0,100.0,0.10992943725586095,16.141999734000002,2025-11-13T23:22:59.682806,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 330 --output-tokens-mean 100 --request-count 660 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c330""",5002.0,5000.0,5000.0,5000.0,5001.0,5002.0,0.3483234145186458,51.564908405852805,7514.928163,0.006391,24.8383075,27.662813999999997,37.47754525,676.8415450999955,291.02256157221916,1.7631049796809976e+18,1.763104963538998e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.10992943725586095,660.0,2025-11-13T23:22:43.516846,1924.4089488878788,7514.928163,0.020217,1334.4842715,5095.1034082,6097.44419605,6920.39574937,1918.8545605222055,,3300057.0,65996.0,65996.0,False
340,4a,5000.058823529412,99.98823529411764,2557.2315099823527,46.153299999999994,7587.640468,1431.9911264999998,6446.674664699999,6841.40716405,7458.361171040003,2280.586638580668,53.05699539095232,20.153825636363635,123.07226398989899,48.26845935353535,89.50369758787879,101.67259418333332,118.0371681379798,24.07136660980973,7809.305299891176,3081.6859019999997,12367.669177,7972.952604499999,12344.661959399999,12354.77303115,12361.66722489,3410.481591125197,41.279174287257014,4127.431791381146,22.888964313835874,8.125307584185448,49.61837112432369,20.717697961498544,38.86206661933762,41.400083729756886,43.474402854342806,9.859558448965808,99.98823529411764,99.0,101.0,100.0,100.0,100.0,100.0,0.1323202574023764,16.473197726000002,2025-11-13T23:23:29.672209,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 340 --output-tokens-mean 100 --request-count 680 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c340""",5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.23529411764705885,55.00146577453683,7473.083592,0.006573,25.66358,31.4999258,34.972837999999996,1138.1308659200004,298.2329955298874,1.7631050096690593e+18,1.7631049931958618e+18,101.0,99.0,100.0,100.0,100.0,100.0,0.1323202574023764,680.0,2025-11-13T23:23:13.172645,1896.9530985794117,7473.083592,6.109032,1139.316693,5147.083484500002,6144.143982449999,7063.07805417,1914.8060657098154,,3400040.0,67992.0,67992.0,False
350,4a,5000.021428571428,99.99714285714286,2560.9559509014284,56.525926999999996,7375.678239,1357.366264,6263.8118485,6817.985157949998,7255.460195459999,2282.4346281389608,54.64878362948481,22.40512603030303,127.5890196060606,49.71191236363636,89.86169004949495,101.08312419696968,117.46143402242421,22.582889258645515,7971.155720404285,2863.6680149999997,12786.977036,7915.5782565,12766.7663399,12775.312200549999,12782.38567744,3323.731816166148,42.370557989981016,4236.934740260987,21.382998550033747,7.837665052114711,44.632643380246805,20.115902938477213,33.805637469513556,37.46038055043275,40.03927649176818,8.199121368641299,99.99714285714286,99.0,102.0,100.0,100.0,100.0,100.0,0.10686630976722883,16.520905865,2025-11-13T23:23:59.507990,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 350 --output-tokens-mean 100 --request-count 700 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c350""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.14480810666223778,55.78018438524759,7261.297968,0.006584,25.957424999999997,28.234065400000002,35.19206724999996,1056.5107318899477,285.4983317300854,1.7631050394945106e+18,1.7631050229736049e+18,102.0,99.0,100.0,100.0,100.0,100.0,0.10686630976722883,700.0,2025-11-13T23:23:42.949549,1768.7928914471427,7261.297968,13.690961,999.7186395,4924.404047200001,5940.490255449999,6802.062736589999,1851.1719332205203,,3500015.0,69998.0,69998.0,False
360,4a,5000.038888888889,99.99583333333334,2541.8155138569446,55.063061999999995,7698.088245999999,989.2864754999999,6745.5709078,7213.004049949997,7618.57614709,2490.9986151320354,54.30114836871036,22.56766503030303,129.43695585858586,47.69958355050505,94.35716021414142,106.73528119343432,121.53463708737372,25.62645600551467,7917.619443881944,2756.057503,12982.133146999999,8026.5511185,12947.8310185,12963.5231169,12972.81239812,3863.986336770147,43.53463809445237,4353.282415119843,22.533019942215308,7.725768837553109,44.31118587843433,20.964543623981495,36.528031237841624,39.04552017462639,42.2906074547643,9.611817628718303,99.99583333333334,98.0,102.0,100.0,100.0,100.0,100.0,0.17073167707123232,16.53855485,2025-11-13T23:24:29.320967,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 360 --output-tokens-mean 100 --request-count 720 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c360""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.19333014045894792,54.86291749990078,7653.692405999999,0.006645,26.113766,30.758980599999987,37.69872205000001,874.8273077299991,283.5991691369495,1.763105069315278e+18,1.7631050527767232e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.17073167707123232,720.0,2025-11-13T23:24:12.751033,1689.3974048916666,7653.692405999999,13.286143,750.8703204999999,5241.985972899999,6193.171633099997,7202.707811779999,2035.9391808014846,,3600028.0,71997.0,71997.0,False
370,4a,5000.017567567567,99.99864864864865,2614.762687112162,46.291478999999995,7893.967761,1086.6775145,6749.447074399999,7235.1038775,7846.328906,2433.506951036253,54.832742061252,18.88270801010101,134.2832326363636,48.98587158585858,95.17355046161617,109.00293456515148,126.1155300110101,26.850262728545047,8042.999917702702,2968.601761,13456.764006,8116.764396,13405.506435799998,13443.832008450001,13453.6164575,3912.1283004264196,43.81646394368462,4381.5871829307,22.9857272784228,7.446946132939623,52.958505711419434,20.414049352945597,39.618899637584434,42.980826454920624,52.62589906640355,10.973258295132549,99.99864864864865,98.0,102.0,100.0,100.0,100.0,100.0,0.1423672859887252,16.888628917000002,2025-11-13T23:24:59.505496,,,,,,,,,,0,"aiperf profile -m ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --tokenizer ""/models/deepseek-ai/DeepSeek-R1-Distill-Llama-8B"" --endpoint-type ""chat"" --streaming -u ""http://127.0.0.1:8003"" --synthetic-input-tokens-mean 5000 --synthetic-input-tokens-stddev 0 --concurrency 370 --output-tokens-mean 100 --request-count 740 --extra-inputs ""max_tokens:100"" --extra-inputs ""min_tokens:100"" --extra-inputs ""ignore_eos:true"" --artifact-dir ""/workspace/cjworkspace/temp/sglangv2/disagg/agg4a_isl5000_osl100/c370""",5001.0,5000.0,5000.0,5000.0,5000.0,5001.0,0.13137331592574847,55.387884541965995,7861.82731,0.006456,25.825891,36.3491132,39.0997505,998.0981506599719,302.2738693618244,1.7631050995018762e+18,1.7631050826132475e+18,102.0,98.0,100.0,100.0,100.0,100.0,0.1423672859887252,740.0,2025-11-13T23:24:42.588148,1824.3166699040542,7861.82731,14.418044,1068.020517,5147.927662700001,6253.291676899999,7365.022456720002,1973.2789311315023,,3700013.0,73999.0,73999.0,False
